File,sentId,Sentence,SentenceParse,eId,eiId,eText,Normalization,FactValues,PragValues,TrainTest
wsj_0938.tml,19,"The directors did n\'t indicate the source of financing for Mr. Drabinsky\'s new proposal, but said MCA and the Bronfman associates agreed in principle to buy for $57 million and then lease back to Cineplex its 18-screen theater complex in Universal City, Calif., if Mr. Drabinsky succeeds in an offer.","(S (NP (DT The) (NNS directors)) (VP (VBD did) (SBAR (S (S (NP (NP (NN n) (POS ')) (NN t)) (VP (VP (VBP indicate) (NP (NP (DT the) (NN source)) (PP (IN of) (NP (NP (NN financing)) (PP (IN for) (NP (NP (NNP Mr.) (NNP Drabinsky) (POS 's)) (JJ new) (NN proposal))))))) (, ,) (CC but) (VP (VBD said) (NP (NNP MCA))))) (CC and) (S (NP (DT the) (NNP Bronfman) (NNS associates)) (VP (VBD agreed) (PP (IN in) (NP (NN principle))) (S (VP (TO to) (VP (VP (VB buy) (PP (IN for) (NP (QP ($ $) (CD 57) (CD million))))) (CC and) (VP (ADVP (RB then)) (VB lease) (PRT (RP back)) (PP (TO to) (NP (NNP Cineplex)))) (NP (NP (PRP$ its) (JJ 18-screen) (NN theater) (NN complex)) (PP (IN in) (NP (NP (NNP Universal) (NNP City)) (, ,) (NP (NNP Calif.)) (, ,)))) (SBAR (IN if) (S (NP (NNP Mr.) (NNP Drabinsky)) (VP (VBZ succeeds) (PP (IN in) (NP (DT an) (NN offer)))))))))))))) (. .))",e103,ei826,succeeds,Mr. Drabinsky will succeed in an offer,directors_AUTHOR:uu|AUTHOR:uu,ct_minus:0|ct_plus:0|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:3|uu:7,train
wsj_0938.tml,19,"The directors did n\'t indicate the source of financing for Mr. Drabinsky\'s new proposal, but said MCA and the Bronfman associates agreed in principle to buy for $57 million and then lease back to Cineplex its 18-screen theater complex in Universal City, Calif., if Mr. Drabinsky succeeds in an offer.","(S (NP (DT The) (NNS directors)) (VP (VBD did) (SBAR (S (S (NP (NP (NN n) (POS ')) (NN t)) (VP (VP (VBP indicate) (NP (NP (DT the) (NN source)) (PP (IN of) (NP (NP (NN financing)) (PP (IN for) (NP (NP (NNP Mr.) (NNP Drabinsky) (POS 's)) (JJ new) (NN proposal))))))) (, ,) (CC but) (VP (VBD said) (NP (NNP MCA))))) (CC and) (S (NP (DT the) (NNP Bronfman) (NNS associates)) (VP (VBD agreed) (PP (IN in) (NP (NN principle))) (S (VP (TO to) (VP (VP (VB buy) (PP (IN for) (NP (QP ($ $) (CD 57) (CD million))))) (CC and) (VP (ADVP (RB then)) (VB lease) (PRT (RP back)) (PP (TO to) (NP (NNP Cineplex)))) (NP (NP (PRP$ its) (JJ 18-screen) (NN theater) (NN complex)) (PP (IN in) (NP (NP (NNP Universal) (NNP City)) (, ,) (NP (NNP Calif.)) (, ,)))) (SBAR (IN if) (S (NP (NNP Mr.) (NNP Drabinsky)) (VP (VBZ succeeds) (PP (IN in) (NP (DT an) (NN offer)))))))))))))) (. .))",e101,ei824,buy,MCA and the Bronfman associates will buy for $57 million,directors_AUTHOR:uu|AUTHOR:uu,ct_minus:0|ct_plus:1|pr_minus:0|pr_plus:7|ps_minus:0|ps_plus:2|uu:0,train
wsj_0938.tml,20,"""This is being done at the suggestion of {Mr. Drabinsky} and to accommodate him, to facilitate his financing arrangements,"" Ms. Kolber said.","(S (`` ``) (S (NP (DT This)) (VP (VBZ is) (VP (VBG being) (VP (VBN done) (UCP (PP (IN at) (NP (NP (DT the) (NN suggestion)) (PP (IN of) (-LRB- -LCB-) (NP (NNP Mr.) (NNP Drabinsky)) (-RRB- -RCB-)))) (CC and) (S (VP (TO to) (VP (VB accommodate) (NP (PRP him)))))) (, ,) (S (VP (TO to) (VP (VB facilitate) (NP (PRP$ his) (NN financing) (NNS arrangements))))))))) (, ,) ('' '') (NP (NNP Ms.) (NNP Kolber)) (VP (VBD said)) (. .))",e106,ei827,done,things are being done at the suggestion of Mr. Drabinsky,Kolber_AUTHOR:ct_plus|AUTHOR:uu,ct_minus:0|ct_plus:10|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:0,train
wsj_0938.tml,20,"""This is being done at the suggestion of {Mr. Drabinsky} and to accommodate him, to facilitate his financing arrangements,"" Ms. Kolber said.","(S (`` ``) (S (NP (DT This)) (VP (VBZ is) (VP (VBG being) (VP (VBN done) (UCP (PP (IN at) (NP (NP (DT the) (NN suggestion)) (PP (IN of) (-LRB- -LCB-) (NP (NNP Mr.) (NNP Drabinsky)) (-RRB- -RCB-)))) (CC and) (S (VP (TO to) (VP (VB accommodate) (NP (PRP him)))))) (, ,) (S (VP (TO to) (VP (VB facilitate) (NP (PRP$ his) (NN financing) (NNS arrangements))))))))) (, ,) ('' '') (NP (NNP Ms.) (NNP Kolber)) (VP (VBD said)) (. .))",e107,ei828,suggestion,there has been a suggestion from Mr. Drabinsky,Kolber_AUTHOR:ct_plus|AUTHOR:uu,ct_minus:0|ct_plus:9|pr_minus:0|pr_plus:1|ps_minus:0|ps_plus:0|uu:0,train
wsj_0938.tml,20,"""This is being done at the suggestion of {Mr. Drabinsky} and to accommodate him, to facilitate his financing arrangements,"" Ms. Kolber said.","(S (`` ``) (S (NP (DT This)) (VP (VBZ is) (VP (VBG being) (VP (VBN done) (UCP (PP (IN at) (NP (NP (DT the) (NN suggestion)) (PP (IN of) (-LRB- -LCB-) (NP (NNP Mr.) (NNP Drabinsky)) (-RRB- -RCB-)))) (CC and) (S (VP (TO to) (VP (VB accommodate) (NP (PRP him)))))) (, ,) (S (VP (TO to) (VP (VB facilitate) (NP (PRP$ his) (NN financing) (NNS arrangements))))))))) (, ,) ('' '') (NP (NNP Ms.) (NNP Kolber)) (VP (VBD said)) (. .))",e110,ei829,accommodate,they accommodate Mr. Drabinsky,Kolber_AUTHOR:ct_plus|AUTHOR:uu,ct_minus:0|ct_plus:10|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:0,train
wsj_0938.tml,21,"In addition, the directors said if a bid by Mr. Drabinsky is successful, Cineplex expects Rank Organisation PLC to acquire the 51% of Cineplex\'s Film House unit it doesn\'t own, and provide Mr. Drabinsky with additional loan financing.","(S (PP (IN In) (NP (NN addition))) (, ,) (NP (DT the) (NNS directors)) (VP (VBD said) (SBAR (S (SBAR (IN if) (S (NP (NP (DT a) (NN bid)) (PP (IN by) (NP (NNP Mr.) (NNP Drabinsky)))) (VP (VBZ is) (ADJP (JJ successful))))) (, ,) (NP (NNP Cineplex)) (VP (VBZ expects) (S (NP (NNP Rank) (NNP Organisation) (NNP PLC)) (VP (TO to) (VP (VP (VB acquire) (NP (NP (DT the) (CD 51) (NN %)) (PP (IN of) (NP (NP (NNP Cineplex) (POS 's)) (NNP Film) (NNP House) (NN unit))) (SBAR (WHNP (PRP it)) (S (NP (NP (NN doesn) (POS ')) (NN t)) (VP (VBP own)))))) (, ,) (CC and) (VP (VB provide) (NP (NP (NNP Mr.) (NNP Drabinsky)) (PP (IN with) (NP (JJ additional) (NN loan) (NN financing)))))))))))) (. .))",e211,ei837,own,Rank Organisation PLC owns 51% of Cineplex's Film House unit,directors_AUTHOR:ct_minus|AUTHOR:ct_minus,ct_minus:7|ct_plus:0|pr_minus:0|pr_plus:1|ps_minus:0|ps_plus:0|uu:2,train
wsj_0938.tml,22,"Michael Gifford, Rank\'s chief executive, said the British theater chain\'s total involvement ""would n\'t exceed $100 million"" but declined to give a breakdown between the loan financing and the proposed Film House purchase.","(S (NP (NP (NNP Michael) (NNP Gifford)) (, ,) (NP (NP (NNP Rank) (POS 's)) (JJ chief) (NN executive)) (, ,)) (VP (VP (VBD said) (SBAR (S (NP (DT the) (JJ British) (NN theater) (NN chain) (POS 's)) (VP (VBP total) (NP (NN involvement)) (`` ``) (SQ (MD would) (NP (NP (NN n) (POS ')) (NN t)) (VP (VB exceed) (NP (QP ($ $) (CD 100) (CD million))))) ('' ''))))) (CC but) (VP (VBD declined) (S (VP (TO to) (VP (VB give) (NP (NP (DT a) (NN breakdown)) (PP (IN between) (NP (NP (DT the) (NN loan) (NN financing)) (CC and) (NP (DT the) (VBN proposed) (NNP Film) (NNP House) (NN purchase)))))))))) (. .))",e131,ei842,give,Michael Gifford gave a breakdown,AUTHOR:ct_minus,ct_minus:9|ct_plus:0|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:1,train
wsj_0938.tml,29,Mr. Drabinsky could n\'t be reached for comment.,(S (NP (NNP Mr.) (NNP Drabinsky)) (VP (MD could) (S (NP (NP (NN n) (POS ')) (NN t) (S (VP (VB be) (VP (VBN reached) (PP (IN for) (NP (NN comment))))))))) (. .)),e156,ei859,reached,Mr. Drabinsky was reached,AUTHOR:ct_minus,ct_minus:9|ct_plus:0|pr_minus:0|pr_plus:0|ps_minus:1|ps_plus:0|uu:0,train
wsj_0950.tml,9,"GM Class E, which represents a dividend interest in EDS profit, fell 75 cents to $52.25 on the Big Board.","(S (NP (NP (NNP GM) (NNP Class) (NNP E)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBZ represents) (NP (NP (DT a) (NN dividend) (NN interest)) (PP (IN in) (NP (NNP EDS) (NN profit))))))) (, ,)) (VP (VBD fell) (NP (CD 75) (NNS cents)) (PP (TO to) (NP ($ $) (CD 52.25))) (PP (IN on) (NP (DT the) (NNP Big) (NNP Board)))) (. .))",e19,ei2004,fell,GM Class E fell,AUTHOR:ct_plus,ct_minus:0|ct_plus:9|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:1,train
wsj_0950.tml,24,"In the nine months, EDS earned $315.8 million, or $2.62 a share, up 13% from $280.7 million, or $2.30 a share.","(S (PP (IN In) (NP (DT the) (CD nine) (NNS months))) (, ,) (NP (NNP EDS)) (VP (VBD earned) (NP (NP (QP ($ $) (CD 315.8) (CD million))) (, ,) (CC or) (NP (NP ($ $) (CD 2.62)) (NP (DT a) (NN share))) (, ,) (ADVP (RB up) (NP (CD 13) (NN %)))) (PP (IN from) (NP (NP (QP ($ $) (CD 280.7) (CD million))) (, ,) (CC or) (NP (NP ($ $) (CD 2.30)) (NP (DT a) (NN share)))))) (. .))",e61,ei2048,earned,EDS earned $315.8 million,AUTHOR:ct_plus,ct_minus:0|ct_plus:10|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:0,train
wsj_0973.tml,4,"Westinghouse Electric Corp., capitalizing on a major restructuring program, expects operating margins of more than 10% and double-digit per-share earnings growth next year, top officers told securities analysts here.","(S (S (NP (NP (NNP Westinghouse) (NNP Electric) (NNP Corp.)) (, ,) (VP (VBG capitalizing) (PP (IN on) (NP (DT a) (JJ major) (NN restructuring) (NN program)))) (, ,)) (VP (VBZ expects) (NP (NP (VBG operating) (NNS margins)) (PP (IN of) (NP (NP (QP (JJR more) (IN than) (CD 10)) (NN %)) (CC and) (NP (NP (JJ double-digit) (JJ per-share) (NNS earnings) (NN growth)) (NP-TMP (JJ next) (NN year)))))))) (, ,) (NP (JJ top) (NNS officers)) (VP (VBD told) (NP (NNS securities) (NNS analysts)) (ADVP (RB here))) (. .))",e1,ei1991,capitalizing,Westinghouse Electric Corp. is capitalizing on a major restructuring program,officers_AUTHOR:ct_plus|AUTHOR:ct_plus,ct_minus:0|ct_plus:10|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:0,train
wsj_0973.tml,7,"Since 1983, Westinghouse has shed 70 businesses that it did n\'t expect to produce 10% operating margins while acquiring 55 businesses.","(S (PP (IN Since) (NP (CD 1983))) (, ,) (NP (NNP Westinghouse)) (VP (VBZ has) (VP (VBN shed) (NP (CD 70) (NNS businesses)) (SBAR (IN that) (S (NP (PRP it)) (VP (VBD did) (SBAR (S (NP (NP (NN n) (POS ')) (NN t)) (VP (VBP expect) (S (VP (TO to) (VP (VB produce) (NP (ADJP (CD 10) (NN %)) (VBG operating) (NNS margins)) (SBAR (IN while) (S (VP (VBG acquiring) (NP (CD 55) (NNS businesses)))))))))))))))) (. .))",e17,ei2000,expect,Westinghouse expected some businesses to produce 10% operating margins,AUTHOR:ct_minus,ct_minus:3|ct_plus:2|pr_minus:1|pr_plus:1|ps_minus:0|ps_plus:0|uu:3,train
wsj_0973.tml,14,"While Westinghouse hasn\'t had a nuclear power plant order from a U.S. utility in about a decade, excess capacity is beginning to shrink.","(S (SBAR (IN While) (S (NP (NP (NNP Westinghouse) (NNP hasn) (POS ')) (NN t)) (VP (VBD had) (NP (NP (DT a) (JJ nuclear) (NN power) (NN plant) (NN order)) (PP (IN from) (NP (DT a) (NNP U.S.) (NN utility)))) (PP (IN in) (NP (RB about) (DT a) (NN decade)))))) (, ,) (NP (JJ excess) (NN capacity)) (VP (VBZ is) (VP (VBG beginning) (S (VP (TO to) (VP (VB shrink)))))) (. .))",e138,ei2015,had,Westinghouse had a nuclear power plant order from a U.S. utility in about a decade,AUTHOR:ct_minus,ct_minus:8|ct_plus:1|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:1,train
wsj_0973.tml,14,"While Westinghouse hasn\'t had a nuclear power plant order from a U.S. utility in about a decade, excess capacity is beginning to shrink.","(S (SBAR (IN While) (S (NP (NP (NNP Westinghouse) (NNP hasn) (POS ')) (NN t)) (VP (VBD had) (NP (NP (DT a) (JJ nuclear) (NN power) (NN plant) (NN order)) (PP (IN from) (NP (DT a) (NNP U.S.) (NN utility)))) (PP (IN in) (NP (RB about) (DT a) (NN decade)))))) (, ,) (NP (JJ excess) (NN capacity)) (VP (VBZ is) (VP (VBG beginning) (S (VP (TO to) (VP (VB shrink)))))) (. .))",e51,ei2016,order,there was a nuclear power plant order from a U.S. utility in about a decade,AUTHOR:ct_minus,ct_minus:6|ct_plus:2|pr_minus:1|pr_plus:0|ps_minus:0|ps_plus:0|uu:1,train
wsj_0973.tml,23,Company officials also said that any gain from the sale of Westinghouse\'s 55% stake in its transmission and distribution venture with the Swiss firm of Asea Brown Boveri will be offset by a restructuring charge in the fourth quarter.,(S (NP (NN Company) (NNS officials)) (ADVP (RB also)) (VP (VBD said) (SBAR (IN that) (S (NP (NP (DT any) (NN gain)) (PP (IN from) (NP (NP (DT the) (NN sale)) (PP (IN of) (NP (NP (NP (NNP Westinghouse) (POS 's)) (ADJP (CD 55) (NN %)) (NN stake)) (PP (IN in) (NP (NP (PRP$ its) (NN transmission) (CC and) (NN distribution) (NN venture)) (PP (IN with) (NP (NP (DT the) (JJ Swiss) (NN firm)) (PP (IN of) (NP (NNP Asea) (NNP Brown) (NNP Boveri)))))))))))) (VP (MD will) (VP (VB be) (VP (VBN offset) (PP (IN by) (NP (NP (DT a) (VBG restructuring) (NN charge)) (PP (IN in) (NP (DT the) (JJ fourth) (NN quarter))))))))))) (. .)),e101,ei2052,offset,gain will be offset,officials_AUTHOR:ct_plus|AUTHOR:uu,ct_minus:0|ct_plus:8|pr_minus:0|pr_plus:1|ps_minus:0|ps_plus:1|uu:0,train
wsj_0973.tml,24,The executives did n\'t disclose the size of the expected gain.,(S (NP (DT The) (NNS executives)) (VP (VBD did) (S (NP (NP (NN n) (POS ')) (NN t)) (VP (VB disclose) (NP (NP (DT the) (NN size)) (PP (IN of) (NP (DT the) (VBN expected) (NN gain))))))) (. .)),e102,ei2053,disclose,the executives disclosed the size of the expected gain,AUTHOR:ct_minus,ct_minus:10|ct_plus:0|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:0,train
wsj_0973.tml,25,"Capital expenditure in 1990 will rise slightly, Mr. Marous said, from an estimated $470 million this year.","(S (NP (NP (NNP Capital) (NN expenditure)) (PP (IN in) (NP (CD 1990)))) (VP (MD will) (VP (VB rise) (ADVP (RB slightly)) (PRN (, ,) (S (NP (NNP Mr.) (NNP Marous)) (VP (VBD said))) (, ,)) (PP (IN from) (NP (NP (DT an) (VBN estimated) (QP ($ $) (CD 470) (CD million))) (NP-TMP (DT this) (NN year)))))) (. .))",e470,ei2061,$470,capital expenditure was $470 million this year,Marous_AUTHOR:pr_plus|AUTHOR:pr_plus,ct_minus:1|ct_plus:4|pr_minus:0|pr_plus:2|ps_minus:0|ps_plus:3|uu:0,train
wsj_0973.tml,25,"Capital expenditure in 1990 will rise slightly, Mr. Marous said, from an estimated $470 million this year.","(S (NP (NP (NNP Capital) (NN expenditure)) (PP (IN in) (NP (CD 1990)))) (VP (MD will) (VP (VB rise) (ADVP (RB slightly)) (PRN (, ,) (S (NP (NNP Mr.) (NNP Marous)) (VP (VBD said))) (, ,)) (PP (IN from) (NP (NP (DT an) (VBN estimated) (QP ($ $) (CD 470) (CD million))) (NP-TMP (DT this) (NN year)))))) (. .))",e105,ei2054,rise,capital expenditure in 1990 will rise slightly,Marous_AUTHOR:ct_plus|AUTHOR:uu,ct_minus:0|ct_plus:6|pr_minus:0|pr_plus:3|ps_minus:0|ps_plus:0|uu:1,train
wsj_0981.tml,8,"The luxury airline and casino company, 98.6%-owned by investor Kirk Kerkorian and his Tracinda Corp., earlier this month announced its agreements to acquire the properties, but did n\'t disclose the purchase price.","(S (S (NP (NP (DT The) (NN luxury) (NN airline) (CC and) (NN casino) (NN company)) (, ,) (NP (NP (CD 98.6) (NN %)) (: -) (NP (NP (ADJP (VBN owned) (PP (IN by) (NP (NN investor)))) (NNP Kirk) (NNP Kerkorian)) (CC and) (NP (PRP$ his) (NNP Tracinda) (NNP Corp.)))) (, ,)) (NP-TMP (RBR earlier) (DT this) (NN month)) (VP (VBD announced) (NP (PRP$ its) (NNS agreements)) (S (VP (TO to) (VP (VB acquire) (NP (DT the) (NNS properties))))))) (, ,) (CC but) (SINV (VBD did) (NP (NP (NN n) (POS ')) (NN t)) (VP (VB disclose) (NP (DT the) (NN purchase) (NN price)))) (. .))",e26,ei2286,disclose,the luxury airline and casino company disclosed the purchase price,AUTHOR:ct_minus,ct_minus:10|ct_plus:0|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:0,train
wsj_0981.tml,11,"Proceeds from the offering are expected to be used for remodeling the company\'s Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort.","(S (NP (NP (NNS Proceeds)) (PP (IN from) (NP (DT the) (NN offering)))) (VP (VBP are) (VP (VBN expected) (S (VP (VP (TO to) (VP (VB be) (VP (VBN used) (PP (IN for) (S (VP (VBG remodeling) (NP (NP (NP (DT the) (NN company) (POS 's)) (NNP Desert) (NNP Inn) (NN resort)) (PP (IN in) (NP (NP (NNP Las) (NNP Vegas)) (, ,) (NP (NP (VBG refurbishing) (JJ certain) (NN aircraft)) (PP (IN of) (NP (DT the) (NNP MGM) (NNP Grand) (NNP Air) (NN unit))))))))))))) (, ,) (CC and) (VP (TO to) (VP (VB acquire) (NP (NP (DT the) (NN property)) (PP (IN for) (NP (DT the) (JJ new) (NN resort)))))))))) (. .))",e101,ei2298,refurbishing,certain aircraft of the MGM Grand Air unit will be refurbished,GEN_AUTHOR:pr_plus|AUTHOR:pr_plus,ct_minus:0|ct_plus:3|pr_minus:0|pr_plus:6|ps_minus:0|ps_plus:0|uu:1,train
wsj_0981.tml,11,"Proceeds from the offering are expected to be used for remodeling the company\'s Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort.","(S (NP (NP (NNS Proceeds)) (PP (IN from) (NP (DT the) (NN offering)))) (VP (VBP are) (VP (VBN expected) (S (VP (VP (TO to) (VP (VB be) (VP (VBN used) (PP (IN for) (S (VP (VBG remodeling) (NP (NP (NP (DT the) (NN company) (POS 's)) (NNP Desert) (NNP Inn) (NN resort)) (PP (IN in) (NP (NP (NNP Las) (NNP Vegas)) (, ,) (NP (NP (VBG refurbishing) (JJ certain) (NN aircraft)) (PP (IN of) (NP (DT the) (NNP MGM) (NNP Grand) (NNP Air) (NN unit))))))))))))) (, ,) (CC and) (VP (TO to) (VP (VB acquire) (NP (NP (DT the) (NN property)) (PP (IN for) (NP (DT the) (JJ new) (NN resort)))))))))) (. .))",e43,ei2299,acquire,a property for the new resort will be acquired,GEN_AUTHOR:pr_plus|AUTHOR:pr_plus,ct_minus:0|ct_plus:1|pr_minus:0|pr_plus:7|ps_minus:0|ps_plus:2|uu:0,train
wsj_0981.tml,11,"Proceeds from the offering are expected to be used for remodeling the company\'s Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort.","(S (NP (NP (NNS Proceeds)) (PP (IN from) (NP (DT the) (NN offering)))) (VP (VBP are) (VP (VBN expected) (S (VP (VP (TO to) (VP (VB be) (VP (VBN used) (PP (IN for) (S (VP (VBG remodeling) (NP (NP (NP (DT the) (NN company) (POS 's)) (NNP Desert) (NNP Inn) (NN resort)) (PP (IN in) (NP (NP (NNP Las) (NNP Vegas)) (, ,) (NP (NP (VBG refurbishing) (JJ certain) (NN aircraft)) (PP (IN of) (NP (DT the) (NNP MGM) (NNP Grand) (NNP Air) (NN unit))))))))))))) (, ,) (CC and) (VP (TO to) (VP (VB acquire) (NP (NP (DT the) (NN property)) (PP (IN for) (NP (DT the) (JJ new) (NN resort)))))))))) (. .))",e40,ei2296,used,the proceeds will be used for remodeling the company's Desert Inn resort in Las Vegas,GEN_AUTHOR:pr_plus|AUTHOR:pr_plus,ct_minus:0|ct_plus:1|pr_minus:0|pr_plus:6|ps_minus:0|ps_plus:2|uu:1,train
wsj_0981.tml,11,"Proceeds from the offering are expected to be used for remodeling the company\'s Desert Inn resort in Las Vegas, refurbishing certain aircraft of the MGM Grand Air unit, and to acquire the property for the new resort.","(S (NP (NP (NNS Proceeds)) (PP (IN from) (NP (DT the) (NN offering)))) (VP (VBP are) (VP (VBN expected) (S (VP (VP (TO to) (VP (VB be) (VP (VBN used) (PP (IN for) (S (VP (VBG remodeling) (NP (NP (NP (DT the) (NN company) (POS 's)) (NNP Desert) (NNP Inn) (NN resort)) (PP (IN in) (NP (NP (NNP Las) (NNP Vegas)) (, ,) (NP (NP (VBG refurbishing) (JJ certain) (NN aircraft)) (PP (IN of) (NP (DT the) (NNP MGM) (NNP Grand) (NNP Air) (NN unit))))))))))))) (, ,) (CC and) (VP (TO to) (VP (VB acquire) (NP (NP (DT the) (NN property)) (PP (IN for) (NP (DT the) (JJ new) (NN resort)))))))))) (. .))",e41,ei2297,remodeling,the company's Desert Inn resort in Las Vegas will be remodeled,GEN_AUTHOR:pr_plus|AUTHOR:pr_plus,ct_minus:0|ct_plus:0|pr_minus:0|pr_plus:8|ps_minus:0|ps_plus:2|uu:0,train
wsj_0981.tml,14,Construction is set to begin in early 1991.,(S (NP (NNP Construction)) (VP (VBZ is) (VP (VBN set) (S (VP (TO to) (VP (VB begin) (PP (IN in) (NP (JJ early) (CD 1991)))))))) (. .)),e66,ei2316,begin,construction will begin in early 1991,AUTHOR:pr_plus,ct_minus:0|ct_plus:1|pr_minus:0|pr_plus:7|ps_minus:0|ps_plus:2|uu:0,train
wsj_0981.tml,17,"The prospectus did n\'t include many details about the studio and theme park, although conceptual drawings, released this month, show that it may feature several ""themed"" areas similar to those found at parks built by Walt Disney Co.","(S (NP (DT The) (NN prospectus)) (VP (VBD did) (SBAR (S (NP (NP (NN n) (POS ')) (NN t)) (VP (VBP include) (NP (NP (JJ many) (NNS details)) (PP (IN about) (NP (DT the) (NN studio) (CC and) (NN theme) (NN park)))) (, ,) (SBAR (IN although) (S (NP (NP (JJ conceptual) (NNS drawings)) (, ,) (VP (VBN released) (NP-TMP (DT this) (NN month))) (, ,)) (VP (VBP show) (SBAR (IN that) (S (NP (PRP it)) (VP (MD may) (VP (VB feature) (NP (NP (JJ several) (`` ``) (VBN themed) ('' '') (NNS areas)) (ADJP (JJ similar) (PP (TO to) (NP (NP (DT those)) (VP (VBN found) (PP (IN at) (NP (NP (NNS parks)) (VP (VBN built) (PP (IN by) (NP (NNP Walt) (NNP Disney) (NNP Co.)))))))))))))))))))))))",e71,ei2320,include,the prospectus included many details about the studio and theme park,AUTHOR:ct_minus,ct_minus:10|ct_plus:0|pr_minus:0|pr_plus:0|ps_minus:0|ps_plus:0|uu:0,train
wsj_0981.tml,17,"The prospectus did n\'t include many details about the studio and theme park, although conceptual drawings, released this month, show that it may feature several ""themed"" areas similar to those found at parks built by Walt Disney Co.","(S (NP (DT The) (NN prospectus)) (VP (VBD did) (SBAR (S (NP (NP (NN n) (POS ')) (NN t)) (VP (VBP include) (NP (NP (JJ many) (NNS details)) (PP (IN about) (NP (DT the) (NN studio) (CC and) (NN theme) (NN park)))) (, ,) (SBAR (IN although) (S (NP (NP (JJ conceptual) (NNS drawings)) (, ,) (VP (VBN released) (NP-TMP (DT this) (NN month))) (, ,)) (VP (VBP show) (SBAR (IN that) (S (NP (PRP it)) (VP (MD may) (VP (VB feature) (NP (NP (JJ several) (`` ``) (VBN themed) ('' '') (NNS areas)) (ADJP (JJ similar) (PP (TO to) (NP (NP (DT those)) (VP (VBN found) (PP (IN at) (NP (NP (NNS parks)) (VP (VBN built) (PP (IN by) (NP (NNP Walt) (NNP Disney) (NNP Co.)))))))))))))))))))))))",e77,ei2323,feature,"the parks features several ""themed"" areas similar to those found at parks built by Walt Disney Co.",AUTHOR:ps_plus,ct_minus:0|ct_plus:1|pr_minus:0|pr_plus:4|ps_minus:0|ps_plus:4|uu:1,train
